fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight245,3,"[0, 0]","[[0, 3], [2, 6]]","[0.0, 33.0]","[[3, 9], [25, 41]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[297, 0]","[[0, 2], [1, 5]]","[[0, 1], [1, 1]]","[[0, 0], [0, 0]]","[[0, 1], [1, 1]]","[[0, 0], [0, 0]]","[[0, 2], [1, 5]]",,Decision - Unanimous
fight247,1,"[1, 0]","[[3, 5], [12, 17]]","[60.0, 70.0]","[[9, 11], [15, 20]]","[[0, 0], [4, 4]]","[0.0, 100.0]","[0, 0]","[0, 0]","[36, 185]","[[3, 4], [2, 4]]","[[0, 0], [3, 6]]","[[0, 1], [7, 7]]","[[2, 4], [1, 3]]","[[0, 0], [4, 6]]","[[1, 1], [7, 8]]",,Decision - Split
fight247,2,"[0, 0]","[[17, 29], [12, 22]]","[58.0, 54.0]","[[20, 32], [15, 25]]","[[0, 0], [3, 3]]","[0.0, 100.0]","[0, 0]","[0, 0]","[2, 120]","[[8, 17], [6, 14]]","[[5, 8], [3, 4]]","[[4, 4], [3, 4]]","[[15, 27], [7, 17]]","[[2, 2], [4, 4]]","[[0, 0], [1, 1]]",,Decision - Split
fight247,3,"[0, 0]","[[18, 38], [4, 7]]","[47.0, 57.0]","[[31, 54], [6, 11]]","[[1, 1], [1, 4]]","[100.0, 25.0]","[0, 0]","[0, 0]","[84, 115]","[[10, 28], [2, 5]]","[[7, 9], [1, 1]]","[[1, 1], [1, 1]]","[[3, 14], [4, 7]]","[[1, 1], [0, 0]]","[[14, 23], [0, 0]]",,Decision - Split
fight249,1,"[0, 0]","[[29, 51], [23, 51]]","[56.0, 45.0]","[[29, 51], [23, 51]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[14, 30], [9, 36]]","[[6, 10], [6, 7]]","[[9, 11], [8, 8]]","[[29, 51], [23, 51]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight249,2,"[0, 0]","[[34, 65], [21, 58]]","[52.0, 36.0]","[[35, 66], [21, 58]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[4, 0]","[[9, 38], [17, 54]]","[[12, 13], [4, 4]]","[[13, 14], [0, 0]]","[[33, 62], [21, 58]]","[[1, 3], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight249,3,"[0, 0]","[[36, 72], [24, 84]]","[50.0, 28.0]","[[36, 72], [24, 84]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 39], [16, 73]]","[[11, 15], [4, 6]]","[[12, 18], [4, 5]]","[[36, 72], [22, 82]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight250,1,"[0, 0]","[[20, 46], [17, 54]]","[43.0, 31.0]","[[21, 48], [20, 57]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 29]","[[11, 35], [13, 45]]","[[3, 4], [2, 5]]","[[6, 7], [2, 4]]","[[18, 44], [15, 52]]","[[1, 1], [2, 2]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight250,2,"[0, 0]","[[12, 23], [31, 59]]","[52.0, 52.0]","[[17, 29], [43, 72]]","[[0, 1], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[27, 170]","[[6, 17], [28, 55]]","[[3, 3], [0, 0]]","[[3, 3], [3, 4]]","[[8, 18], [21, 44]]","[[2, 3], [2, 3]]","[[2, 2], [8, 12]]",,Decision - Unanimous
fight250,3,"[0, 0]","[[26, 52], [40, 84]]","[50.0, 47.0]","[[28, 54], [57, 102]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 98]","[[16, 41], [36, 80]]","[[7, 8], [3, 3]]","[[3, 3], [1, 1]]","[[18, 42], [34, 73]]","[[8, 10], [6, 11]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight252,1,"[0, 0]","[[4, 13], [7, 14]]","[30.0, 50.0]","[[6, 16], [24, 34]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 191]","[[0, 8], [3, 10]]","[[0, 1], [4, 4]]","[[4, 4], [0, 0]]","[[4, 13], [3, 9]]","[[0, 0], [0, 0]]","[[0, 0], [4, 5]]",,Decision - Unanimous
fight252,2,"[0, 0]","[[8, 28], [11, 37]]","[28.0, 29.0]","[[8, 28], [11, 37]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[4, 22], [6, 32]]","[[1, 2], [5, 5]]","[[3, 4], [0, 0]]","[[8, 28], [11, 37]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight252,3,"[0, 1]","[[3, 15], [14, 38]]","[20.0, 36.0]","[[7, 19], [25, 52]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 174]","[[2, 13], [13, 36]]","[[1, 2], [0, 1]]","[[0, 0], [1, 1]]","[[3, 15], [6, 23]]","[[0, 0], [0, 0]]","[[0, 0], [8, 15]]",,Decision - Unanimous
fight253,1,"[0, 0]","[[33, 41], [3, 4]]","[80.0, 75.0]","[[84, 98], [5, 6]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[271, 0]","[[32, 40], [1, 2]]","[[0, 0], [0, 0]]","[[1, 1], [2, 2]]","[[1, 1], [2, 3]]","[[0, 0], [0, 0]]","[[32, 40], [1, 1]]",,Decision - Unanimous
fight253,2,"[0, 0]","[[14, 20], [3, 12]]","[70.0, 25.0]","[[49, 61], [6, 16]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[221, 0]","[[12, 17], [3, 12]]","[[1, 2], [0, 0]]","[[1, 1], [0, 0]]","[[5, 6], [1, 10]]","[[0, 0], [0, 0]]","[[9, 14], [2, 2]]",,Decision - Unanimous
fight253,3,"[0, 0]","[[9, 9], [4, 6]]","[100.0, 66.0]","[[44, 58], [9, 11]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 1]","[257, 6]","[[6, 6], [3, 5]]","[[3, 3], [1, 1]]","[[0, 0], [0, 0]]","[[1, 1], [0, 2]]","[[1, 1], [1, 1]]","[[7, 7], [3, 3]]",,Decision - Unanimous
fight254,1,"[0, 0]","[[4, 13], [9, 18]]","[30.0, 50.0]","[[8, 17], [25, 37]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[1, 0]","[0, 0]","[19, 195]","[[4, 12], [3, 10]]","[[0, 1], [4, 5]]","[[0, 0], [2, 3]]","[[2, 10], [4, 12]]","[[2, 3], [0, 0]]","[[0, 0], [5, 6]]",,Decision - Unanimous
fight254,2,"[0, 0]","[[15, 58], [24, 50]]","[25.0, 48.0]","[[15, 58], [24, 50]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[4, 41], [14, 32]]","[[5, 10], [5, 12]]","[[6, 7], [5, 6]]","[[13, 54], [24, 49]]","[[2, 4], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight254,3,"[0, 0]","[[12, 51], [17, 47]]","[23.0, 36.0]","[[13, 52], [18, 48]]","[[0, 0], [2, 2]]","[0.0, 100.0]","[0, 0]","[0, 0]","[45, 30]","[[12, 47], [10, 35]]","[[0, 3], [4, 7]]","[[0, 1], [3, 5]]","[[11, 45], [15, 45]]","[[1, 6], [1, 1]]","[[0, 0], [1, 1]]",,Decision - Unanimous
fight255,1,"[0, 0]","[[8, 16], [16, 49]]","[50.0, 32.0]","[[8, 16], [19, 52]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[63, 22]","[[1, 8], [10, 42]]","[[1, 2], [2, 3]]","[[6, 6], [4, 4]]","[[7, 15], [15, 47]]","[[1, 1], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight255,2,"[0, 0]","[[7, 12], [2, 8]]","[58.0, 25.0]","[[17, 23], [8, 14]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[222, 0]","[[4, 8], [2, 8]]","[[3, 4], [0, 0]]","[[0, 0], [0, 0]]","[[0, 2], [2, 8]]","[[0, 0], [0, 0]]","[[7, 10], [0, 0]]",,Decision - Unanimous
fight255,3,"[0, 0]","[[5, 21], [10, 41]]","[23.0, 24.0]","[[13, 32], [29, 62]]","[[1, 5], [0, 0]]","[20.0, 0.0]","[0, 0]","[0, 0]","[94, 92]","[[3, 18], [10, 40]]","[[2, 3], [0, 1]]","[[0, 0], [0, 0]]","[[5, 21], [10, 41]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight256,1,"[0, 0]","[[27, 59], [24, 55]]","[45.0, 43.0]","[[27, 59], [25, 56]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[14, 44], [11, 39]]","[[7, 9], [2, 2]]","[[6, 6], [11, 14]]","[[26, 58], [24, 55]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Majority
fight256,2,"[0, 0]","[[37, 84], [24, 62]]","[44.0, 38.0]","[[37, 84], [24, 62]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[21, 64], [16, 51]]","[[10, 14], [1, 1]]","[[6, 6], [7, 10]]","[[37, 84], [24, 62]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Majority
fight256,3,"[0, 0]","[[14, 30], [37, 71]]","[46.0, 52.0]","[[17, 33], [55, 89]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 174]","[[11, 26], [32, 66]]","[[2, 3], [1, 1]]","[[1, 1], [4, 4]]","[[14, 30], [9, 25]]","[[0, 0], [0, 0]]","[[0, 0], [28, 46]]",,Decision - Majority
fight258,1,"[0, 0]","[[14, 38], [26, 48]]","[36.0, 54.0]","[[15, 39], [26, 48]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[14, 31]","[[11, 30], [20, 38]]","[[2, 6], [0, 3]]","[[1, 2], [6, 7]]","[[11, 33], [18, 37]]","[[3, 5], [8, 11]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight258,2,"[0, 0]","[[14, 37], [19, 43]]","[37.0, 44.0]","[[14, 38], [20, 44]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[40, 13]","[[8, 28], [7, 22]]","[[4, 7], [10, 18]]","[[2, 2], [2, 3]]","[[10, 30], [15, 35]]","[[4, 7], [4, 8]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight258,3,"[0, 0]","[[27, 58], [21, 40]]","[46.0, 52.0]","[[37, 69], [27, 46]]","[[0, 5], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[7, 51]","[[18, 44], [13, 26]]","[[9, 14], [2, 5]]","[[0, 0], [6, 9]]","[[15, 44], [19, 37]]","[[11, 13], [2, 3]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight259,1,"[0, 0]","[[15, 45], [13, 35]]","[33.0, 37.0]","[[15, 45], [21, 43]]","[[2, 2], [1, 2]]","[100.0, 50.0]","[0, 0]","[0, 1]","[67, 52]","[[7, 32], [11, 27]]","[[2, 7], [2, 8]]","[[6, 6], [0, 0]]","[[14, 41], [9, 29]]","[[1, 4], [4, 6]]","[[0, 0], [0, 0]]",,Decision - Split
fight259,2,"[0, 0]","[[10, 26], [26, 49]]","[38.0, 53.0]","[[13, 31], [27, 50]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 2]","[0, 2]","[60, 13]","[[5, 21], [21, 43]]","[[2, 2], [5, 6]]","[[3, 3], [0, 0]]","[[9, 25], [16, 36]]","[[1, 1], [4, 4]]","[[0, 0], [6, 9]]",,Decision - Split
fight259,3,"[0, 0]","[[23, 39], [12, 36]]","[58.0, 33.0]","[[23, 39], [12, 36]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[43, 0]","[[15, 29], [11, 34]]","[[6, 8], [0, 1]]","[[2, 2], [1, 1]]","[[23, 39], [12, 36]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight260,1,"[0, 0]","[[5, 23], [38, 63]]","[21.0, 60.0]","[[5, 23], [44, 69]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[14, 89]","[[4, 22], [25, 49]]","[[1, 1], [0, 0]]","[[0, 0], [13, 14]]","[[5, 23], [23, 48]]","[[0, 0], [0, 0]]","[[0, 0], [15, 15]]",,Decision - Unanimous
fight260,2,"[0, 1]","[[15, 39], [27, 63]]","[38.0, 42.0]","[[16, 40], [27, 63]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[9, 61]","[[7, 28], [18, 51]]","[[3, 5], [3, 5]]","[[5, 6], [6, 7]]","[[15, 39], [20, 53]]","[[0, 0], [0, 0]]","[[0, 0], [7, 10]]",,Decision - Unanimous
fight260,3,"[0, 0]","[[17, 54], [33, 81]]","[31.0, 40.0]","[[17, 54], [33, 81]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[10, 43], [25, 68]]","[[3, 5], [4, 8]]","[[4, 6], [4, 5]]","[[17, 54], [33, 81]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight261,1,"[0, 0]","[[13, 35], [13, 38]]","[37.0, 34.0]","[[13, 35], [14, 39]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 54]","[[6, 25], [8, 32]]","[[3, 5], [1, 1]]","[[4, 5], [4, 5]]","[[13, 35], [13, 38]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight261,2,"[0, 0]","[[17, 31], [8, 17]]","[54.0, 47.0]","[[20, 34], [10, 19]]","[[0, 0], [2, 8]]","[0.0, 25.0]","[0, 0]","[1, 1]","[75, 118]","[[12, 26], [5, 14]]","[[3, 3], [1, 1]]","[[2, 2], [2, 2]]","[[11, 25], [7, 15]]","[[1, 1], [0, 0]]","[[5, 5], [1, 2]]",,Decision - Unanimous
fight261,3,"[0, 0]","[[61, 87], [15, 40]]","[70.0, 37.0]","[[71, 98], [17, 42]]","[[1, 1], [1, 6]]","[100.0, 16.0]","[0, 1]","[0, 0]","[106, 30]","[[52, 78], [12, 37]]","[[8, 8], [2, 2]]","[[1, 1], [1, 1]]","[[39, 61], [15, 40]]","[[2, 2], [0, 0]]","[[20, 24], [0, 0]]",,Decision - Unanimous
fight262,1,"[0, 0]","[[16, 38], [10, 21]]","[42.0, 47.0]","[[16, 39], [12, 24]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[49, 0]","[[4, 15], [1, 8]]","[[4, 10], [2, 4]]","[[8, 13], [7, 9]]","[[16, 37], [10, 19]]","[[0, 0], [0, 2]]","[[0, 1], [0, 0]]",,Decision - Unanimous
fight262,2,"[0, 0]","[[13, 38], [8, 32]]","[34.0, 25.0]","[[13, 38], [9, 33]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[46, 6]","[[4, 21], [2, 20]]","[[4, 9], [3, 4]]","[[5, 8], [3, 8]]","[[11, 35], [7, 30]]","[[2, 3], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight262,3,"[0, 0]","[[11, 23], [7, 17]]","[47.0, 41.0]","[[16, 34], [30, 51]]","[[4, 5], [0, 0]]","[80.0, 0.0]","[0, 0]","[0, 0]","[212, 0]","[[8, 16], [1, 8]]","[[2, 6], [3, 4]]","[[1, 1], [3, 5]]","[[4, 12], [7, 17]]","[[0, 0], [0, 0]]","[[7, 11], [0, 0]]",,Decision - Unanimous
fight263,1,"[0, 0]","[[4, 5], [1, 5]]","[80.0, 20.0]","[[23, 24], [1, 5]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[1, 0]","[0, 0]","[221, 48]","[[4, 4], [0, 4]]","[[0, 1], [1, 1]]","[[0, 0], [0, 0]]","[[0, 1], [1, 4]]","[[0, 0], [0, 0]]","[[4, 4], [0, 1]]",,Decision - Unanimous
fight263,2,"[0, 0]","[[10, 14], [0, 2]]","[71.0, 0.0]","[[51, 55], [0, 2]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[291, 0]","[[10, 14], [0, 2]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[0, 1], [0, 2]]","[[0, 0], [0, 0]]","[[10, 13], [0, 0]]",,Decision - Unanimous
fight263,3,"[0, 0]","[[8, 15], [1, 2]]","[53.0, 50.0]","[[27, 37], [4, 5]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[288, 0]","[[7, 14], [0, 0]]","[[1, 1], [1, 2]]","[[0, 0], [0, 0]]","[[1, 3], [1, 2]]","[[0, 0], [0, 0]]","[[7, 12], [0, 0]]",,Decision - Unanimous
fight264,1,"[0, 0]","[[28, 70], [17, 57]]","[40.0, 29.0]","[[28, 70], [17, 57]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 46], [2, 34]]","[[6, 13], [9, 16]]","[[9, 11], [6, 7]]","[[28, 70], [17, 57]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight264,2,"[0, 0]","[[12, 38], [24, 40]]","[31.0, 60.0]","[[13, 39], [51, 99]]","[[0, 0], [2, 2]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 150]","[[7, 30], [11, 23]]","[[2, 4], [4, 8]]","[[3, 4], [9, 9]]","[[11, 37], [18, 32]]","[[1, 1], [0, 0]]","[[0, 0], [6, 8]]",,Decision - Unanimous
fight264,3,"[0, 0]","[[4, 14], [10, 15]]","[28.0, 66.0]","[[5, 15], [68, 83]]","[[0, 1], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[47, 192]","[[3, 12], [7, 11]]","[[1, 2], [1, 2]]","[[0, 0], [2, 2]]","[[3, 13], [6, 11]]","[[1, 1], [0, 0]]","[[0, 0], [4, 4]]",,Decision - Unanimous
fight265,1,"[0, 0]","[[8, 12], [2, 6]]","[66.0, 33.0]","[[22, 27], [11, 15]]","[[3, 4], [0, 0]]","[75.0, 0.0]","[1, 0]","[0, 0]","[219, 0]","[[7, 11], [0, 1]]","[[0, 0], [0, 2]]","[[1, 1], [2, 3]]","[[1, 3], [2, 6]]","[[0, 0], [0, 0]]","[[7, 9], [0, 0]]",,Submission
fight265,2,"[0, 0]","[[13, 26], [8, 28]]","[50.0, 28.0]","[[26, 39], [17, 37]]","[[3, 3], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[221, 0]","[[9, 22], [5, 23]]","[[2, 2], [2, 4]]","[[2, 2], [1, 1]]","[[8, 21], [8, 27]]","[[1, 1], [0, 1]]","[[4, 4], [0, 0]]",,Submission
fight265,3,"[0, 0]","[[1, 3], [2, 5]]","[33.0, 40.0]","[[6, 11], [2, 5]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[1, 1]","[0, 0]","[91, 0]","[[0, 2], [0, 2]]","[[1, 1], [0, 1]]","[[0, 0], [2, 2]]","[[1, 3], [2, 5]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight266,1,"[0, 0]","[[24, 54], [13, 51]]","[44.0, 25.0]","[[24, 54], [16, 54]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 45]","[[10, 35], [9, 46]]","[[7, 11], [2, 3]]","[[7, 8], [2, 2]]","[[24, 54], [12, 50]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight266,2,"[0, 0]","[[21, 34], [20, 46]]","[61.0, 43.0]","[[37, 52], [31, 57]]","[[1, 1], [0, 2]]","[100.0, 0.0]","[0, 0]","[0, 0]","[89, 45]","[[10, 21], [13, 39]]","[[6, 7], [4, 4]]","[[5, 6], [3, 3]]","[[16, 29], [16, 40]]","[[0, 0], [0, 0]]","[[5, 5], [4, 6]]",,Decision - Split
fight266,3,"[0, 0]","[[15, 26], [23, 57]]","[57.0, 40.0]","[[16, 27], [28, 63]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[21, 33]","[[7, 18], [19, 52]]","[[6, 6], [3, 3]]","[[2, 2], [1, 2]]","[[15, 26], [23, 57]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight267,1,"[0, 0]","[[10, 25], [2, 24]]","[40.0, 8.0]","[[10, 25], [2, 24]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[5, 19], [1, 16]]","[[2, 3], [0, 7]]","[[3, 3], [1, 1]]","[[10, 25], [2, 24]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight267,2,"[0, 0]","[[19, 47], [5, 32]]","[40.0, 15.0]","[[24, 52], [6, 33]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 25]","[[13, 39], [4, 25]]","[[5, 7], [1, 7]]","[[1, 1], [0, 0]]","[[17, 45], [3, 30]]","[[2, 2], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight267,3,"[1, 0]","[[14, 23], [0, 2]]","[60.0, 0.0]","[[54, 71], [19, 23]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[279, 0]","[[14, 23], [0, 2]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[2, 4], [0, 2]]","[[1, 1], [0, 0]]","[[11, 18], [0, 0]]",,Decision - Unanimous
fight268,1,"[0, 0]","[[19, 53], [12, 73]]","[35.0, 16.0]","[[19, 53], [12, 73]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[14, 41], [7, 62]]","[[0, 6], [4, 9]]","[[5, 6], [1, 2]]","[[19, 53], [12, 73]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight268,2,"[0, 0]","[[18, 49], [33, 108]]","[36.0, 30.0]","[[18, 49], [36, 111]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 19]","[[13, 42], [22, 90]]","[[4, 5], [9, 16]]","[[1, 2], [2, 2]]","[[18, 49], [33, 108]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight268,3,"[0, 0]","[[14, 58], [64, 145]]","[24.0, 44.0]","[[14, 58], [64, 145]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 56], [48, 119]]","[[1, 2], [12, 21]]","[[0, 0], [4, 5]]","[[14, 58], [62, 142]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight269,1,"[0, 0]","[[5, 12], [2, 10]]","[41.0, 20.0]","[[21, 29], [30, 41]]","[[0, 5], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[142, 89]","[[1, 7], [0, 8]]","[[2, 2], [0, 0]]","[[2, 3], [2, 2]]","[[4, 9], [2, 10]]","[[1, 3], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight269,2,"[0, 0]","[[7, 20], [8, 15]]","[35.0, 53.0]","[[25, 46], [21, 29]]","[[1, 3], [0, 1]]","[33.0, 0.0]","[0, 0]","[0, 0]","[171, 44]","[[5, 17], [6, 13]]","[[0, 1], [1, 1]]","[[2, 2], [1, 1]]","[[4, 15], [6, 11]]","[[1, 3], [2, 4]]","[[2, 2], [0, 0]]",,Decision - Unanimous
fight269,3,"[0, 0]","[[9, 17], [0, 6]]","[52.0, 0.0]","[[26, 36], [19, 26]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[262, 14]","[[5, 12], [0, 5]]","[[4, 4], [0, 1]]","[[0, 1], [0, 0]]","[[0, 3], [0, 4]]","[[1, 2], [0, 0]]","[[8, 12], [0, 2]]",,Decision - Unanimous
fight270,1,"[1, 0]","[[28, 73], [11, 26]]","[38.0, 42.0]","[[30, 75], [11, 26]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[26, 0]","[[9, 48], [4, 16]]","[[10, 16], [1, 2]]","[[9, 9], [6, 8]]","[[18, 57], [11, 26]]","[[0, 0], [0, 0]]","[[10, 16], [0, 0]]",,Decision - Unanimous
fight270,2,"[0, 0]","[[19, 56], [13, 44]]","[33.0, 29.0]","[[19, 57], [14, 45]]","[[0, 2], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[51, 24]","[[6, 39], [7, 38]]","[[4, 8], [4, 4]]","[[9, 9], [2, 2]]","[[16, 53], [9, 40]]","[[2, 2], [4, 4]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight270,3,"[0, 0]","[[24, 59], [12, 44]]","[40.0, 27.0]","[[24, 59], [12, 44]]","[[0, 3], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[13, 45], [5, 34]]","[[7, 10], [2, 4]]","[[4, 4], [5, 6]]","[[24, 58], [12, 44]]","[[0, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight271,1,"[0, 0]","[[24, 47], [21, 41]]","[51.0, 51.0]","[[39, 64], [53, 73]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[18, 82]","[[7, 28], [4, 23]]","[[15, 16], [13, 13]]","[[2, 3], [4, 5]]","[[17, 38], [9, 28]]","[[7, 9], [12, 13]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight271,2,"[0, 0]","[[22, 32], [37, 48]]","[68.0, 77.0]","[[29, 42], [50, 63]]","[[2, 4], [1, 1]]","[50.0, 100.0]","[1, 0]","[0, 0]","[103, 125]","[[18, 26], [27, 37]]","[[4, 5], [8, 9]]","[[0, 1], [2, 2]]","[[18, 23], [7, 12]]","[[2, 4], [9, 10]]","[[2, 5], [21, 26]]",,Decision - Unanimous
fight271,3,"[0, 0]","[[41, 76], [41, 71]]","[53.0, 57.0]","[[45, 80], [56, 87]]","[[0, 1], [1, 5]]","[0.0, 20.0]","[0, 0]","[0, 0]","[78, 15]","[[30, 63], [25, 54]]","[[10, 12], [8, 8]]","[[1, 1], [8, 9]]","[[34, 66], [23, 53]]","[[7, 10], [17, 17]]","[[0, 0], [1, 1]]",,Decision - Unanimous
fight272,1,"[0, 0]","[[8, 12], [3, 6]]","[66.0, 50.0]","[[21, 32], [16, 25]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[1, 0]","[18, 271]","[[8, 12], [3, 6]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[2, 5], [1, 4]]","[[0, 0], [0, 0]]","[[6, 7], [2, 2]]",,Decision - Unanimous
