fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight212,1,"[0, 0]","[[3, 6], [19, 31]]","[50.0, 61.0]","[[6, 9], [22, 34]]","[[1, 2], [2, 2]]","[50.0, 100.0]","[0, 0]","[1, 1]","[100, 157]","[[1, 2], [17, 27]]","[[2, 4], [2, 3]]","[[0, 0], [0, 1]]","[[2, 4], [1, 5]]","[[1, 2], [3, 3]]","[[0, 0], [15, 23]]",,KO/TKO
fight212,2,"[0, 0]","[[1, 4], [31, 45]]","[25.0, 68.0]","[[1, 4], [33, 47]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 106]","[[1, 4], [30, 44]]","[[0, 0], [0, 0]]","[[0, 0], [1, 1]]","[[1, 4], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [30, 43]]",,KO/TKO
fight213,1,"[0, 2]","[[6, 29], [18, 57]]","[20.0, 31.0]","[[6, 29], [20, 60]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 52]","[[1, 18], [15, 51]]","[[4, 7], [3, 6]]","[[1, 4], [0, 0]]","[[6, 29], [13, 45]]","[[0, 0], [1, 2]]","[[0, 0], [4, 10]]",,KO/TKO
fight213,2,"[0, 1]","[[3, 12], [14, 27]]","[25.0, 51.0]","[[6, 17], [20, 33]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[57, 2]","[[1, 9], [9, 20]]","[[2, 3], [4, 5]]","[[0, 0], [1, 2]]","[[3, 12], [11, 22]]","[[0, 0], [2, 3]]","[[0, 0], [1, 2]]",,KO/TKO
fight214,1,"[0, 0]","[[35, 79], [23, 52]]","[44.0, 44.0]","[[39, 83], [23, 52]]","[[0, 0], [1, 4]]","[0.0, 25.0]","[0, 0]","[0, 0]","[0, 31]","[[27, 65], [10, 36]]","[[6, 11], [10, 13]]","[[2, 3], [3, 3]]","[[33, 75], [21, 48]]","[[2, 4], [2, 4]]","[[0, 0], [0, 0]]",,KO/TKO
fight214,2,"[1, 0]","[[21, 42], [6, 16]]","[50.0, 37.0]","[[25, 46], [6, 16]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 3]","[[13, 32], [4, 13]]","[[8, 10], [2, 3]]","[[0, 0], [0, 0]]","[[19, 39], [6, 16]]","[[0, 0], [0, 0]]","[[2, 3], [0, 0]]",,KO/TKO
fight215,1,"[0, 0]","[[9, 15], [6, 22]]","[60.0, 27.0]","[[13, 20], [19, 35]]","[[2, 6], [1, 1]]","[33.0, 100.0]","[0, 0]","[0, 0]","[205, 7]","[[2, 7], [4, 19]]","[[7, 8], [0, 0]]","[[0, 0], [2, 3]]","[[1, 6], [4, 16]]","[[1, 1], [1, 5]]","[[7, 8], [1, 1]]",,KO/TKO
fight215,2,"[0, 0]","[[12, 39], [42, 94]]","[30.0, 44.0]","[[12, 39], [42, 94]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 0]","[[6, 32], [32, 80]]","[[5, 5], [5, 9]]","[[1, 2], [5, 5]]","[[12, 36], [30, 70]]","[[0, 3], [12, 24]]","[[0, 0], [0, 0]]",,KO/TKO
fight219,1,"[0, 0]","[[16, 18], [5, 9]]","[88.0, 55.0]","[[41, 45], [21, 31]]","[[4, 5], [0, 0]]","[80.0, 0.0]","[0, 0]","[0, 0]","[259, 0]","[[12, 14], [2, 5]]","[[3, 3], [0, 1]]","[[1, 1], [3, 3]]","[[5, 6], [5, 9]]","[[2, 2], [0, 0]]","[[9, 10], [0, 0]]",,KO/TKO
fight219,2,"[0, 0]","[[22, 32], [11, 22]]","[68.0, 50.0]","[[39, 52], [21, 34]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[1, 0]","[0, 0]","[180, 31]","[[20, 29], [8, 17]]","[[2, 2], [1, 2]]","[[0, 1], [2, 3]]","[[5, 13], [9, 18]]","[[0, 0], [0, 1]]","[[17, 19], [2, 3]]",,KO/TKO
fight223,1,"[0, 0]","[[20, 52], [6, 22]]","[38.0, 27.0]","[[20, 52], [7, 23]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 7]","[[6, 33], [2, 13]]","[[5, 6], [1, 4]]","[[9, 13], [3, 5]]","[[20, 49], [5, 20]]","[[0, 3], [1, 2]]","[[0, 0], [0, 0]]",,KO/TKO
fight223,2,"[1, 0]","[[6, 9], [2, 6]]","[66.0, 33.0]","[[6, 9], [2, 6]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 17]","[[4, 7], [1, 5]]","[[0, 0], [1, 1]]","[[2, 2], [0, 0]]","[[6, 9], [2, 5]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight236,1,"[0, 0]","[[28, 44], [10, 25]]","[63.0, 40.0]","[[31, 47], [14, 29]]","[[1, 1], [0, 3]]","[100.0, 0.0]","[0, 0]","[0, 0]","[24, 19]","[[8, 21], [3, 16]]","[[3, 4], [4, 6]]","[[17, 19], [3, 3]]","[[28, 44], [9, 23]]","[[0, 0], [0, 1]]","[[0, 0], [1, 1]]",,KO/TKO
fight236,2,"[1, 0]","[[10, 18], [3, 9]]","[55.0, 33.0]","[[10, 18], [3, 9]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[4, 0]","[[7, 13], [0, 6]]","[[0, 1], [1, 1]]","[[3, 4], [2, 2]]","[[6, 13], [3, 9]]","[[0, 0], [0, 0]]","[[4, 5], [0, 0]]",,KO/TKO
fight241,1,"[0, 1]","[[21, 48], [19, 39]]","[43.0, 48.0]","[[24, 54], [20, 40]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[59, 119]","[[14, 39], [16, 32]]","[[3, 4], [1, 4]]","[[4, 5], [2, 3]]","[[7, 18], [8, 20]]","[[3, 4], [0, 1]]","[[11, 26], [11, 18]]",,TKO - Doctor's Stoppage
fight241,2,"[0, 0]","[[41, 50], [2, 2]]","[82.0, 100.0]","[[72, 82], [13, 15]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[280, 0]","[[40, 49], [1, 1]]","[[1, 1], [0, 0]]","[[0, 0], [1, 1]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]","[[40, 49], [1, 1]]",,TKO - Doctor's Stoppage
fight249,1,"[0, 0]","[[10, 21], [14, 27]]","[47.0, 51.0]","[[11, 22], [14, 27]]","[[0, 0], [0, 5]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 23]","[[5, 15], [4, 15]]","[[5, 6], [7, 9]]","[[0, 0], [3, 3]]","[[9, 20], [13, 26]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight249,2,"[1, 0]","[[13, 22], [3, 11]]","[59.0, 27.0]","[[13, 22], [3, 11]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[12, 0]","[[10, 19], [1, 9]]","[[2, 2], [1, 1]]","[[1, 1], [1, 1]]","[[5, 9], [2, 9]]","[[0, 0], [1, 2]]","[[8, 13], [0, 0]]",,KO/TKO
fight250,1,"[0, 0]","[[16, 26], [11, 21]]","[61.0, 52.0]","[[66, 79], [14, 25]]","[[1, 1], [0, 3]]","[100.0, 0.0]","[0, 0]","[0, 0]","[180, 49]","[[11, 18], [7, 16]]","[[4, 7], [2, 3]]","[[1, 1], [2, 2]]","[[5, 10], [7, 12]]","[[5, 8], [4, 9]]","[[6, 8], [0, 0]]",,TKO - Doctor's Stoppage
fight250,2,"[0, 0]","[[13, 25], [7, 20]]","[52.0, 35.0]","[[33, 48], [9, 22]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[108, 38]","[[5, 14], [6, 19]]","[[3, 5], [0, 0]]","[[5, 6], [1, 1]]","[[9, 14], [5, 16]]","[[4, 11], [2, 4]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight252,1,"[0, 0]","[[31, 78], [32, 59]]","[39.0, 54.0]","[[31, 78], [32, 59]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[16, 60], [8, 26]]","[[4, 7], [19, 28]]","[[11, 11], [5, 5]]","[[31, 78], [32, 59]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight252,2,"[0, 0]","[[40, 93], [40, 70]]","[43.0, 57.0]","[[40, 93], [40, 70]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[27, 80], [17, 39]]","[[1, 1], [15, 23]]","[[12, 12], [8, 8]]","[[38, 90], [38, 67]]","[[2, 3], [2, 3]]","[[0, 0], [0, 0]]",,KO/TKO
fight253,1,"[0, 0]","[[3, 5], [4, 10]]","[60.0, 40.0]","[[5, 7], [18, 25]]","[[0, 4], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[82, 129]","[[1, 2], [1, 4]]","[[1, 2], [0, 0]]","[[1, 1], [3, 6]]","[[3, 3], [3, 8]]","[[0, 1], [1, 1]]","[[0, 1], [0, 1]]",,KO/TKO
fight253,2,"[0, 0]","[[0, 0], [27, 32]]","[0.0, 84.0]","[[0, 0], [27, 32]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[13, 66]","[[0, 0], [26, 31]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]","[[0, 0], [25, 30]]",,KO/TKO
fight255,1,"[0, 0]","[[15, 58], [18, 82]]","[25.0, 21.0]","[[15, 58], [18, 82]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 1]","[[10, 48], [10, 68]]","[[4, 8], [7, 12]]","[[1, 2], [1, 2]]","[[15, 58], [17, 81]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight255,2,"[1, 0]","[[10, 17], [5, 29]]","[58.0, 17.0]","[[10, 17], [5, 29]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[6, 11], [2, 23]]","[[1, 3], [1, 4]]","[[3, 3], [2, 2]]","[[8, 15], [5, 29]]","[[0, 0], [0, 0]]","[[2, 2], [0, 0]]",,KO/TKO
fight257,1,"[0, 0]","[[21, 52], [21, 81]]","[40.0, 25.0]","[[21, 52], [22, 82]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[8, 14]","[[21, 51], [13, 67]]","[[0, 1], [3, 7]]","[[0, 0], [5, 7]]","[[21, 51], [21, 81]]","[[0, 1], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight257,2,"[0, 1]","[[11, 34], [38, 73]]","[32.0, 52.0]","[[11, 34], [41, 76]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 8]","[[10, 33], [31, 65]]","[[0, 0], [6, 7]]","[[1, 1], [1, 1]]","[[11, 34], [30, 60]]","[[0, 0], [5, 7]]","[[0, 0], [3, 6]]",,KO/TKO
